total_spend,num_ads,avg_spend_per_ad,ad_count,spender_size,Advertiser,CLASS,Code,2020 assignment / context,Advertiser_Name
24900.0,24,1038.0,24,Medium ($10k-$100k),NATIONAL REPUBLICAN COMMITTEE,Unmarked,OTHER_UNKNOWN,,NATIONAL REPUBLICAN COMMITTEE
24800.0,8,3100.0,8,Medium ($10k-$100k),SECURE DEMOCRACY,Unmarked,OTHER_UNKNOWN,,SECURE DEMOCRACY
24800.0,61,407.0,61,Medium ($10k-$100k),MIKE GARCIA FOR CONGRESS,Unmarked,OTHER_UNKNOWN,,MIKE GARCIA FOR CONGRESS
24800.0,9,2756.0,9,Medium ($10k-$100k),ADAIR FOR CONGRESS,Unmarked,OTHER_UNKNOWN,,ADAIR FOR CONGRESS
24500.0,24,1021.0,24,Medium ($10k-$100k),COMMON SENSE FOR THE COMMON GOOD,Unmarked,OTHER_UNKNOWN,,COMMON SENSE FOR THE COMMON GOOD
24500.0,16,1531.0,16,Medium ($10k-$100k),AMERICA S GIFT SHOP LLC,Unmarked,OTHER_UNKNOWN,,AMERICA S GIFT SHOP LLC
24400.0,11,2218.0,11,Medium ($10k-$100k),RURAL AMERICA FUND D/B/A RURAL AMERICA 2020,Unmarked,OTHER_UNKNOWN,,RURAL AMERICA FUND D/B/A RURAL AMERICA 2020
24400.0,10,2440.0,10,Medium ($10k-$100k),Teresa for All,Unmarked,OTHER_UNKNOWN,,Teresa for All
24300.0,13,1869.0,13,Medium ($10k-$100k),AMERICAN FEDERATION FOR CHILDREN PAC INC,Unmarked,OTHER_UNKNOWN,,AMERICAN FEDERATION FOR CHILDREN PAC INC
24100.0,5,4820.0,5,Medium ($10k-$100k),LING LING CHANG FOR SENATE 2020,Unmarked,OTHER_UNKNOWN,,LING LING CHANG FOR SENATE 2020
24100.0,6,4017.0,6,Medium ($10k-$100k),REP. AMI BERA - U.S. HOUSE OF REPRESENTATIVES,Unmarked,OTHER_UNKNOWN,,REP. AMI BERA - U.S. HOUSE OF REPRESENTATIVES
24000.0,38,632.0,38,Medium ($10k-$100k),JOE MORELLE FOR CONGRESS,Unmarked,OTHER_UNKNOWN,,JOE MORELLE FOR CONGRESS
23900.0,230,104.0,230,Medium ($10k-$100k),CHERYL BUTLER COMMITTEE TO ELECT,Unmarked,OTHER_UNKNOWN,,CHERYL BUTLER COMMITTEE TO ELECT
23800.0,11,2164.0,11,Medium ($10k-$100k),AKILAH BACY FOR TEXAS,Unmarked,OTHER_UNKNOWN,,AKILAH BACY FOR TEXAS
23800.0,45,529.0,45,Medium ($10k-$100k),DON BACON FOR CONGRESS,Unmarked,OTHER_UNKNOWN,,DON BACON FOR CONGRESS
23700.0,32,741.0,32,Medium ($10k-$100k),SRI FOR CONGRESS,Unmarked,OTHER_UNKNOWN,,SRI FOR CONGRESS
23700.0,109,217.0,109,Medium ($10k-$100k),BURGESS 4 CONGRESS,Unmarked,OTHER_UNKNOWN,,BURGESS 4 CONGRESS
23600.0,26,908.0,26,Medium ($10k-$100k),RICHARD E NEAL FOR CONGRESS COMMITTEE,Unmarked,OTHER_UNKNOWN,,RICHARD E NEAL FOR CONGRESS COMMITTEE
23400.0,10,2340.0,10,Medium ($10k-$100k),SEAN REYES FOR ATTORNEY GENERAL,Unmarked,OTHER_UNKNOWN,,SEAN REYES FOR ATTORNEY GENERAL
23000.0,11,2091.0,11,Medium ($10k-$100k),DISANTO FOR SENATE,Unmarked,OTHER_UNKNOWN,,DISANTO FOR SENATE
23000.0,7,3286.0,7,Medium ($10k-$100k),SARA BETHANY BITTER,Unmarked,OTHER_UNKNOWN,,SARA BETHANY BITTER
23000.0,3,7667.0,3,Medium ($10k-$100k),Craig Mirabella,Unmarked,OTHER_UNKNOWN,,Craig Mirabella
23000.0,3,7667.0,3,Medium ($10k-$100k),YVETTE4CONGRESS,Unmarked,OTHER_UNKNOWN,,YVETTE4CONGRESS
22900.0,204,112.0,204,Medium ($10k-$100k),"IDF INTERNATIONAL TECHNOLOGIES, INC.",Unmarked,OTHER_UNKNOWN,,"IDF INTERNATIONAL TECHNOLOGIES, INC."
22900.0,21,1090.0,21,Medium ($10k-$100k),"BETTER PENNSYLVANIA, INC.",Unmarked,OTHER_UNKNOWN,,"BETTER PENNSYLVANIA, INC."
22800.0,26,877.0,26,Medium ($10k-$100k),END CITIZENS UNITED NONFEDERAL,Unmarked,OTHER_UNKNOWN,,END CITIZENS UNITED NONFEDERAL
22800.0,32,712.0,32,Medium ($10k-$100k),Let America Vote PAC,Unmarked,OTHER_UNKNOWN,,Let America Vote PAC
22700.0,29,783.0,29,Medium ($10k-$100k),ONE COUNTRY INC,Unmarked,OTHER_UNKNOWN,,ONE COUNTRY INC
22700.0,9,2522.0,9,Medium ($10k-$100k),PATRIOT MAJORITY PAC,Unmarked,OTHER_UNKNOWN,,PATRIOT MAJORITY PAC
22700.0,5,4540.0,5,Medium ($10k-$100k),"CLEARPATH ACTION FUND, INC.",Unmarked,OTHER_UNKNOWN,,"CLEARPATH ACTION FUND, INC."
22700.0,3,7567.0,3,Medium ($10k-$100k),LISA CALDERON FOR ASSEMBLY 2020,Unmarked,OTHER_UNKNOWN,,LISA CALDERON FOR ASSEMBLY 2020
22700.0,8,2838.0,8,Medium ($10k-$100k),DR. CAMERON WEBB FOR CONGRESS,Unmarked,OTHER_UNKNOWN,,DR. CAMERON WEBB FOR CONGRESS
22600.0,21,1076.0,21,Medium ($10k-$100k),NEED TO IMPEACH,Unmarked,OTHER_UNKNOWN,,NEED TO IMPEACH
22500.0,61,369.0,61,Medium ($10k-$100k),UNITED FOR PROGRESS PAC,Unmarked,OTHER_UNKNOWN,,UNITED FOR PROGRESS PAC
22400.0,33,679.0,33,Medium ($10k-$100k),LONE STAR PROJECT NONFEDERAL,Unmarked,OTHER_UNKNOWN,,LONE STAR PROJECT NONFEDERAL
22300.0,32,697.0,32,Medium ($10k-$100k),WORKING FAMILIES PARTY NATIONAL INDEPENDENT EXPENDITURE COMMITTEE,Unmarked,OTHER_UNKNOWN,,WORKING FAMILIES PARTY NATIONAL INDEPENDENT EXPENDITURE COMMITTEE
22200.0,117,190.0,117,Medium ($10k-$100k),CLINT BARRAS,Unmarked,OTHER_UNKNOWN,,CLINT BARRAS
22200.0,5,4440.0,5,Medium ($10k-$100k),KAY GRANGER CAMPAIGN FUND,Unmarked,OTHER_UNKNOWN,,KAY GRANGER CAMPAIGN FUND
22100.0,5,4420.0,5,Medium ($10k-$100k),PURPLE PAC,Unmarked,OTHER_UNKNOWN,,PURPLE PAC
22100.0,7,3157.0,7,Medium ($10k-$100k),PHILLIP CHEN FOR ASSEMBLY 2020,Unmarked,OTHER_UNKNOWN,,PHILLIP CHEN FOR ASSEMBLY 2020
22000.0,3,7333.0,3,Medium ($10k-$100k),LUCIO VALDEZ,Unmarked,OTHER_UNKNOWN,,LUCIO VALDEZ
22000.0,2,11000.0,2,Medium ($10k-$100k),TREASURE FLORIDA,Unmarked,OTHER_UNKNOWN,,TREASURE FLORIDA
22000.0,2,11000.0,2,Medium ($10k-$100k),POLICE BENEVOLENT ASSOCIATION OF THE CITY OF NEW YORK INC.,Unmarked,OTHER_UNKNOWN,,POLICE BENEVOLENT ASSOCIATION OF THE CITY OF NEW YORK INC.
22000.0,41,537.0,41,Medium ($10k-$100k),FRIENDS OF LISSA GEIGER SHULMAN,Unmarked,OTHER_UNKNOWN,,FRIENDS OF LISSA GEIGER SHULMAN
21900.0,77,284.0,77,Medium ($10k-$100k),HAIDAR AWAD HAWTHORNE MAYOR 2020,Unmarked,OTHER_UNKNOWN,,HAIDAR AWAD HAWTHORNE MAYOR 2020
21800.0,52,419.0,52,Medium ($10k-$100k),PRESERVE PROTECT AND DEFEND PAC,Unmarked,OTHER_UNKNOWN,,PRESERVE PROTECT AND DEFEND PAC
21800.0,13,1677.0,13,Medium ($10k-$100k),ARIZONANS FOR GREAT SCHOOLS AND A STRONG ECONOMY,Unmarked,OTHER_UNKNOWN,,ARIZONANS FOR GREAT SCHOOLS AND A STRONG ECONOMY
21800.0,18,1211.0,18,Medium ($10k-$100k),Pro Jobs Majority,Unmarked,OTHER_UNKNOWN,,Pro Jobs Majority
21700.0,33,658.0,33,Medium ($10k-$100k),SERVICE EMPLOYEES INTERNATIONAL UNION (SEIU),Unmarked,OTHER_UNKNOWN,,SERVICE EMPLOYEES INTERNATIONAL UNION (SEIU)
21700.0,31,700.0,31,Medium ($10k-$100k),EVEREST STRATEGIES,Unmarked,OTHER_UNKNOWN,,EVEREST STRATEGIES
21700.0,8,2712.0,8,Medium ($10k-$100k),RYAN SHROUDER FOR COOPER CITY COMMISSIONER,Unmarked,OTHER_UNKNOWN,,RYAN SHROUDER FOR COOPER CITY COMMISSIONER
21700.0,108,201.0,108,Medium ($10k-$100k),KRISS MARION FOR SW WISCONSIN,Unmarked,OTHER_UNKNOWN,,KRISS MARION FOR SW WISCONSIN
21600.0,12,1800.0,12,Medium ($10k-$100k),"AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES, AFL-CIO",Unmarked,OTHER_UNKNOWN,,"AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES, AFL-CIO"
21500.0,7,3071.0,7,Medium ($10k-$100k),PAC TO THE FUTURE,Unmarked,OTHER_UNKNOWN,,PAC TO THE FUTURE
21500.0,5,4300.0,5,Medium ($10k-$100k),FRIENDS OF RAJA FOR CONGRESS,Unmarked,OTHER_UNKNOWN,,FRIENDS OF RAJA FOR CONGRESS
21500.0,8,2688.0,8,Medium ($10k-$100k),FRENCH FOR ARIZONA,Unmarked,OTHER_UNKNOWN,,FRENCH FOR ARIZONA
21300.0,17,1253.0,17,Medium ($10k-$100k),CAPITAL RESEARCH CENTER,Unmarked,OTHER_UNKNOWN,,CAPITAL RESEARCH CENTER
21200.0,113,188.0,113,Medium ($10k-$100k),SHELBIE BOSTEDT,Unmarked,OTHER_UNKNOWN,,SHELBIE BOSTEDT
21100.0,8,2638.0,8,Medium ($10k-$100k),AMERICA FIRST AGENDA PAC,Unmarked,OTHER_UNKNOWN,,AMERICA FIRST AGENDA PAC
21100.0,19,1111.0,19,Medium ($10k-$100k),JULIE OLIVER FOR CONGRESS,Unmarked,OTHER_UNKNOWN,,JULIE OLIVER FOR CONGRESS
21100.0,34,621.0,34,Medium ($10k-$100k),VAN ORDEN FOR CONGRESS,Unmarked,OTHER_UNKNOWN,,VAN ORDEN FOR CONGRESS
21100.0,6,3517.0,6,Medium ($10k-$100k),CALIFORNIA CORRECTIONAL PEACE OFFICERS ASSOCIATION LOCAL POLITICAL ACTION COMMITTEE,Unmarked,OTHER_UNKNOWN,,CALIFORNIA CORRECTIONAL PEACE OFFICERS ASSOCIATION LOCAL POLITICAL ACTION COMMITTEE
21000.0,2,10500.0,2,Medium ($10k-$100k),PLANNED PARENTHOOD ADVOCATES OF MONTANA PAC,Unmarked,OTHER_UNKNOWN,,PLANNED PARENTHOOD ADVOCATES OF MONTANA PAC
21000.0,4,5250.0,4,Medium ($10k-$100k),ELECT EDUCATORS EVERYWHERE,Unmarked,OTHER_UNKNOWN,,ELECT EDUCATORS EVERYWHERE
21000.0,2,10500.0,2,Medium ($10k-$100k),FRIENDS OF JEVIN D. HODGE,Unmarked,OTHER_UNKNOWN,,FRIENDS OF JEVIN D. HODGE
21000.0,29,724.0,29,Medium ($10k-$100k),MALONEY FOR CONGRESS,Unmarked,OTHER_UNKNOWN,,MALONEY FOR CONGRESS
21000.0,25,840.0,25,Medium ($10k-$100k),CITIZENS FOR STEPHANIE KUNZE,Unmarked,OTHER_UNKNOWN,,CITIZENS FOR STEPHANIE KUNZE
20900.0,28,746.0,28,Medium ($10k-$100k),TAKE BACK COLORADO,Unmarked,OTHER_UNKNOWN,,TAKE BACK COLORADO
20800.0,12,1733.0,12,Medium ($10k-$100k),FRIENDS OF SARA TINDALL GHAZAL,Unmarked,OTHER_UNKNOWN,,FRIENDS OF SARA TINDALL GHAZAL
20800.0,6,3467.0,6,Medium ($10k-$100k),WORKING FAMILIES PARTY,Unmarked,OTHER_UNKNOWN,,WORKING FAMILIES PARTY
20700.0,27,767.0,27,Medium ($10k-$100k),JEFFREY H CASON,Unmarked,OTHER_UNKNOWN,,JEFFREY H CASON
20700.0,114,182.0,114,Medium ($10k-$100k),KIRAN SREEPADA FOR CONGRESS,Unmarked,OTHER_UNKNOWN,,KIRAN SREEPADA FOR CONGRESS
20700.0,12,1725.0,12,Medium ($10k-$100k),America One Policies,Unmarked,OTHER_UNKNOWN,,America One Policies
20600.0,9,2289.0,9,Medium ($10k-$100k),JIMMY PANETTA FOR CONGRESS,Unmarked,OTHER_UNKNOWN,,JIMMY PANETTA FOR CONGRESS
20600.0,127,162.0,127,Medium ($10k-$100k),TUNEIN INC.,Unmarked,OTHER_UNKNOWN,,TUNEIN INC.
20500.0,58,353.0,58,Medium ($10k-$100k),LUMMIS FOR WYOMING INC.,Unmarked,OTHER_UNKNOWN,,LUMMIS FOR WYOMING INC.
20500.0,46,446.0,46,Medium ($10k-$100k),"MAINE LIBERTY COALITION, LLC",Unmarked,OTHER_UNKNOWN,,"MAINE LIBERTY COALITION, LLC"
20500.0,6,3417.0,6,Medium ($10k-$100k),BRYAN BERGHOEF FOR CONGRESS,Unmarked,OTHER_UNKNOWN,,BRYAN BERGHOEF FOR CONGRESS
20500.0,17,1206.0,17,Medium ($10k-$100k),FRIENDS OF MATT DOLAN,Unmarked,OTHER_UNKNOWN,,FRIENDS OF MATT DOLAN
20500.0,3,6833.0,3,Medium ($10k-$100k),GINA N. CALANNI,Unmarked,OTHER_UNKNOWN,,GINA N. CALANNI
20300.0,13,1562.0,13,Medium ($10k-$100k),"Future Majority, Inc.",Unmarked,OTHER_UNKNOWN,,"Future Majority, Inc."
20300.0,87,233.0,87,Medium ($10k-$100k),US House of Representatives,Unmarked,OTHER_UNKNOWN,,US House of Representatives
20300.0,10,2030.0,10,Medium ($10k-$100k),EILEEN KIELY FOR OREGON,Unmarked,OTHER_UNKNOWN,,EILEEN KIELY FOR OREGON
20300.0,8,2538.0,8,Medium ($10k-$100k),THE FUTURE OF WORK,Unmarked,OTHER_UNKNOWN,,THE FUTURE OF WORK
20300.0,15,1353.0,15,Medium ($10k-$100k),FRIENDS OF DESIREE TIMS,Unmarked,OTHER_UNKNOWN,,FRIENDS OF DESIREE TIMS
20100.0,2,10050.0,2,Medium ($10k-$100k),"NATIONAL SHOOTING SPORTS FOUNDATION, INC.",Unmarked,OTHER_UNKNOWN,,"NATIONAL SHOOTING SPORTS FOUNDATION, INC."
20100.0,2,10050.0,2,Medium ($10k-$100k),CALIFORNIANS FOR POPULATION STABILIZATION INC,Unmarked,OTHER_UNKNOWN,,CALIFORNIANS FOR POPULATION STABILIZATION INC
20000.0,13,1538.0,13,Medium ($10k-$100k),BLUMENAUER FOR CONGRESS,Unmarked,OTHER_UNKNOWN,,BLUMENAUER FOR CONGRESS
20000.0,3,6667.0,3,Medium ($10k-$100k),TOM REED FOR CONGRESS,Unmarked,OTHER_UNKNOWN,,TOM REED FOR CONGRESS
20000.0,1,20000.0,1,Medium ($10k-$100k),"GLAAD, INC.",Unmarked,OTHER_UNKNOWN,,"GLAAD, INC."
20000.0,1,20000.0,1,Medium ($10k-$100k),For Our Future,Unmarked,OTHER_UNKNOWN,,For Our Future
20000.0,18,1111.0,18,Medium ($10k-$100k),MONTGOMERY COUNTIANS FOR QUESTION A & AGAINST QUESTION B,Unmarked,OTHER_UNKNOWN,,MONTGOMERY COUNTIANS FOR QUESTION A & AGAINST QUESTION B
20000.0,68,294.0,68,Medium ($10k-$100k),"Yanka Industries, Inc",Unmarked,OTHER_UNKNOWN,,"Yanka Industries, Inc"
20000.0,1,20000.0,1,Medium ($10k-$100k),COALITION FOR SAFE AND SECURE DATA,Unmarked,OTHER_UNKNOWN,,COALITION FOR SAFE AND SECURE DATA
19900.0,5,3980.0,5,Medium ($10k-$100k),FEDERATION OF STATE VOTER LEAGUES,Unmarked,OTHER_UNKNOWN,,FEDERATION OF STATE VOTER LEAGUES
19900.0,15,1327.0,15,Medium ($10k-$100k),CAMPAIGN FUND OF JUSTIN STOFFERAHN FOR SENATE,Unmarked,OTHER_UNKNOWN,,CAMPAIGN FUND OF JUSTIN STOFFERAHN FOR SENATE
19800.0,76,261.0,76,Medium ($10k-$100k),CITIZENS FOR MAZZOCHI,Unmarked,OTHER_UNKNOWN,,CITIZENS FOR MAZZOCHI
19700.0,30,657.0,30,Medium ($10k-$100k),KIMFORCONGRESS,Unmarked,OTHER_UNKNOWN,,KIMFORCONGRESS
19700.0,26,758.0,26,Medium ($10k-$100k),PLAINS PAC,Unmarked,OTHER_UNKNOWN,,PLAINS PAC
19600.0,18,1089.0,18,Medium ($10k-$100k),JASON CROW FOR CONGRESS,Unmarked,OTHER_UNKNOWN,,JASON CROW FOR CONGRESS
19500.0,70,279.0,70,Medium ($10k-$100k),"GULICK, DANA 4 PA 97",Unmarked,OTHER_UNKNOWN,,"GULICK, DANA 4 PA 97"
19500.0,4,4875.0,4,Medium ($10k-$100k),STORY NETWORK FOUNDATION,Unmarked,OTHER_UNKNOWN,,STORY NETWORK FOUNDATION
19400.0,191,102.0,191,Medium ($10k-$100k),"JOY ROCKWELL ENTERPRISES, INC.",Unmarked,OTHER_UNKNOWN,,"JOY ROCKWELL ENTERPRISES, INC."
19400.0,5,3880.0,5,Medium ($10k-$100k),WALORSKI FOR CONGRESS INC,Unmarked,OTHER_UNKNOWN,,WALORSKI FOR CONGRESS INC
19300.0,36,536.0,36,Medium ($10k-$100k),MICHELLE FOR KANSAS,Unmarked,OTHER_UNKNOWN,,MICHELLE FOR KANSAS
19300.0,17,1135.0,17,Medium ($10k-$100k),JUSTICE NATHAN L HECHT OFFICEHOLDER ACCOUNT,Unmarked,OTHER_UNKNOWN,,JUSTICE NATHAN L HECHT OFFICEHOLDER ACCOUNT
19300.0,19,1016.0,19,Medium ($10k-$100k),CONSERVATION COLORADO,Unmarked,OTHER_UNKNOWN,,CONSERVATION COLORADO
19200.0,3,6400.0,3,Medium ($10k-$100k),NICHOLAS X DURAN FLORIDA HOUSE REPRESENTATIVE CANDIDATE,Unmarked,OTHER_UNKNOWN,,NICHOLAS X DURAN FLORIDA HOUSE REPRESENTATIVE CANDIDATE
19100.0,11,1736.0,11,Medium ($10k-$100k),SAVECALIFORNIANOW,Unmarked,OTHER_UNKNOWN,,SAVECALIFORNIANOW
19100.0,3,6367.0,3,Medium ($10k-$100k),LAMB FOR PA,Unmarked,OTHER_UNKNOWN,,LAMB FOR PA
19100.0,12,1592.0,12,Medium ($10k-$100k),JASON BRODEUR CAMPAIGN,Unmarked,OTHER_UNKNOWN,,JASON BRODEUR CAMPAIGN
19100.0,7,2729.0,7,Medium ($10k-$100k),COMMITTEE TO ELECT LEE BLATT,Unmarked,OTHER_UNKNOWN,,COMMITTEE TO ELECT LEE BLATT
19000.0,3,6333.0,3,Medium ($10k-$100k),DANIELLA LEVINE CAVA CAMPAIGN,Unmarked,OTHER_UNKNOWN,,DANIELLA LEVINE CAVA CAMPAIGN
19000.0,5,3800.0,5,Medium ($10k-$100k),SP Digital LLC,Unmarked,OTHER_UNKNOWN,,SP Digital LLC
19000.0,23,826.0,23,Medium ($10k-$100k),WELCH FOR CONGRESS,Unmarked,OTHER_UNKNOWN,,WELCH FOR CONGRESS
18900.0,164,115.0,164,Medium ($10k-$100k),CATHY MCMORRIS RODGERS FOR CONGRESS,Unmarked,OTHER_UNKNOWN,,CATHY MCMORRIS RODGERS FOR CONGRESS
18900.0,46,411.0,46,Medium ($10k-$100k),BRIXIUS,Unmarked,OTHER_UNKNOWN,,BRIXIUS
18700.0,11,1700.0,11,Medium ($10k-$100k),COMMITTEE FOR A STRONGER BROWARD,Unmarked,OTHER_UNKNOWN,,COMMITTEE FOR A STRONGER BROWARD
18700.0,87,215.0,87,Medium ($10k-$100k),O'CONNOR COMMITTEE,Unmarked,OTHER_UNKNOWN,,O'CONNOR COMMITTEE
18700.0,5,3740.0,5,Medium ($10k-$100k),PENNSYLVANIA DEMOCRATIC PARTY,Unmarked,OTHER_UNKNOWN,,PENNSYLVANIA DEMOCRATIC PARTY
18700.0,15,1247.0,15,Medium ($10k-$100k),CAROLINE COLARUSSO FOR CONGRESS,Unmarked,OTHER_UNKNOWN,,CAROLINE COLARUSSO FOR CONGRESS
18700.0,73,256.0,73,Medium ($10k-$100k),"WAYNE JOHNSON FOR US SENATE, INC",Unmarked,OTHER_UNKNOWN,,"WAYNE JOHNSON FOR US SENATE, INC"
18600.0,9,2067.0,9,Medium ($10k-$100k),ANTONE FOR CONGRESS,Unmarked,OTHER_UNKNOWN,,ANTONE FOR CONGRESS
18500.0,20,925.0,20,Medium ($10k-$100k),JESSICA HARRINGTON CAMPAIGN,Unmarked,OTHER_UNKNOWN,,JESSICA HARRINGTON CAMPAIGN
18500.0,8,2312.0,8,Medium ($10k-$100k),REP. DEBBIE LESKO - U.S. HOUSE OF REPRESENTATIVES,Unmarked,OTHER_UNKNOWN,,REP. DEBBIE LESKO - U.S. HOUSE OF REPRESENTATIVES
18500.0,2,9250.0,2,Medium ($10k-$100k),NOT OUR FAITH,Unmarked,OTHER_UNKNOWN,,NOT OUR FAITH
18400.0,119,155.0,119,Medium ($10k-$100k),NH SENATE REPUBLICANS POLITICAL ACTION COMMITTEE,Unmarked,OTHER_UNKNOWN,,NH SENATE REPUBLICANS POLITICAL ACTION COMMITTEE
18400.0,5,3680.0,5,Medium ($10k-$100k),COMMITTEE TO ELECT ELIZABETH WELCH FOR MICHIGAN SUPREME COURT,Unmarked,OTHER_UNKNOWN,,COMMITTEE TO ELECT ELIZABETH WELCH FOR MICHIGAN SUPREME COURT
18300.0,5,3660.0,5,Medium ($10k-$100k),"MARSY'S LAW FOR WISCONSIN, LLC",Unmarked,OTHER_UNKNOWN,,"MARSY'S LAW FOR WISCONSIN, LLC"
18300.0,9,2033.0,9,Medium ($10k-$100k),COMPASS COLORADO,Unmarked,OTHER_UNKNOWN,,COMPASS COLORADO
18300.0,47,389.0,47,Medium ($10k-$100k),"LEADMARK, LLC",Unmarked,OTHER_UNKNOWN,,"LEADMARK, LLC"
18300.0,24,762.0,24,Medium ($10k-$100k),BLUE AMERICA PAC INDEPENDENT EXPENDITURE COMMITTEE,Unmarked,OTHER_UNKNOWN,,BLUE AMERICA PAC INDEPENDENT EXPENDITURE COMMITTEE
18300.0,14,1307.0,14,Medium ($10k-$100k),"GREEN PLANET 21, INC.",Unmarked,OTHER_UNKNOWN,,"GREEN PLANET 21, INC."
18300.0,5,3660.0,5,Medium ($10k-$100k),NARAL PRO-CHOICE AMERICA,Unmarked,OTHER_UNKNOWN,,NARAL PRO-CHOICE AMERICA
18200.0,153,119.0,153,Medium ($10k-$100k),Young Turks Inc.,Unmarked,OTHER_UNKNOWN,,Young Turks Inc.
18200.0,110,165.0,110,Medium ($10k-$100k),DIANE BURGIS FOR COUNTY SUPERVISOR,Unmarked,OTHER_UNKNOWN,,DIANE BURGIS FOR COUNTY SUPERVISOR
18100.0,26,696.0,26,Medium ($10k-$100k),GARY GATES FOR TEXAS SENATE 18,Unmarked,OTHER_UNKNOWN,,GARY GATES FOR TEXAS SENATE 18
18100.0,20,905.0,20,Medium ($10k-$100k),MCCLINTOCK FOR CONGRESS,Unmarked,OTHER_UNKNOWN,,MCCLINTOCK FOR CONGRESS
18100.0,11,1645.0,11,Medium ($10k-$100k),CARLOS GIMENEZ FOR CONGRESS,Unmarked,OTHER_UNKNOWN,,CARLOS GIMENEZ FOR CONGRESS
18100.0,13,1392.0,13,Medium ($10k-$100k),EMILIANO ANTUNEZ,Unmarked,OTHER_UNKNOWN,,EMILIANO ANTUNEZ
18000.0,20,900.0,20,Medium ($10k-$100k),YOUNG AMERICA'S FOUNDATION,Unmarked,OTHER_UNKNOWN,,YOUNG AMERICA'S FOUNDATION
18000.0,74,243.0,74,Medium ($10k-$100k),KEN CALVERT FOR CONGRESS COMMITTEE,Unmarked,OTHER_UNKNOWN,,KEN CALVERT FOR CONGRESS COMMITTEE
17900.0,19,942.0,19,Medium ($10k-$100k),"FRIENDS OF HOPE INTERNATIONAL, INC.",Unmarked,OTHER_UNKNOWN,,"FRIENDS OF HOPE INTERNATIONAL, INC."
17900.0,13,1377.0,13,Medium ($10k-$100k),Friends of David Schweikert,Unmarked,OTHER_UNKNOWN,,Friends of David Schweikert
17900.0,10,1790.0,10,Medium ($10k-$100k),GUNNIGLE 2020,Unmarked,OTHER_UNKNOWN,,GUNNIGLE 2020
17800.0,111,160.0,111,Medium ($10k-$100k),LET AMERICA VOTE PAC AND NATIONAL DEMOCRATIC REDISTRICTING COMMITTEE,Unmarked,OTHER_UNKNOWN,,LET AMERICA VOTE PAC AND NATIONAL DEMOCRATIC REDISTRICTING COMMITTEE
17800.0,36,494.0,36,Medium ($10k-$100k),BRAD STEPHENS FOR STATE REPRESENTATIVE,Unmarked,OTHER_UNKNOWN,,BRAD STEPHENS FOR STATE REPRESENTATIVE
17800.0,10,1780.0,10,Medium ($10k-$100k),DOUG BURGUM FOR NORTH DAKOTA,Unmarked,OTHER_UNKNOWN,,DOUG BURGUM FOR NORTH DAKOTA
17800.0,11,1618.0,11,Medium ($10k-$100k),RASHID FOR COOK,Unmarked,OTHER_UNKNOWN,,RASHID FOR COOK
17700.0,8,2212.0,8,Medium ($10k-$100k),Christina Stephenson for Oregon,Unmarked,OTHER_UNKNOWN,,Christina Stephenson for Oregon
17700.0,18,983.0,18,Medium ($10k-$100k),FAITH VOTERS,Unmarked,OTHER_UNKNOWN,,FAITH VOTERS
17700.0,79,224.0,79,Medium ($10k-$100k),FRIENDS OF FELIX W ORTIZ,Unmarked,OTHER_UNKNOWN,,FRIENDS OF FELIX W ORTIZ
17700.0,3,5900.0,3,Medium ($10k-$100k),"SHAW FOR PSC, INC.",Unmarked,OTHER_UNKNOWN,,"SHAW FOR PSC, INC."
17700.0,103,172.0,103,Medium ($10k-$100k),REP. TJ COX - U.S. HOUSE OF REPRESENTATIVES,Unmarked,OTHER_UNKNOWN,,REP. TJ COX - U.S. HOUSE OF REPRESENTATIVES
17600.0,40,440.0,40,Medium ($10k-$100k),MORGAN MEYER FOR TEXAS,Unmarked,OTHER_UNKNOWN,,MORGAN MEYER FOR TEXAS
17600.0,83,212.0,83,Medium ($10k-$100k),NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE,Unmarked,OTHER_UNKNOWN,,NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE
17500.0,24,729.0,24,Medium ($10k-$100k),MEDINA FOR STATE SENATE 2020,Unmarked,OTHER_UNKNOWN,,MEDINA FOR STATE SENATE 2020
17500.0,5,3500.0,5,Medium ($10k-$100k),STEPHANIE MURPHY FOR CONGRESS,Unmarked,OTHER_UNKNOWN,,STEPHANIE MURPHY FOR CONGRESS
17500.0,163,107.0,163,Medium ($10k-$100k),"TURNING POINT USA, NFP",Unmarked,OTHER_UNKNOWN,,"TURNING POINT USA, NFP"
17400.0,13,1338.0,13,Medium ($10k-$100k),"CENTER FOR ARIZONA POLICV ACTION, INC",Unmarked,OTHER_UNKNOWN,,"CENTER FOR ARIZONA POLICV ACTION, INC"
17400.0,79,220.0,79,Medium ($10k-$100k),RASHID FOR VA,Unmarked,OTHER_UNKNOWN,,RASHID FOR VA
17300.0,21,824.0,21,Medium ($10k-$100k),VAL DEMINGS FOR CONGRESS,Unmarked,OTHER_UNKNOWN,,VAL DEMINGS FOR CONGRESS
17300.0,42,412.0,42,Medium ($10k-$100k),"COR STRATEGIES, INC",Unmarked,OTHER_UNKNOWN,,"COR STRATEGIES, INC"
